CustomerID,first_purchase,last_purchase,lifetime_days,churned,segment,recency,frequency,monetary,rfm_score
18134,2010-01-14 11:59:00,2010-01-14 11:59:00,1,0,Lost,74,1,302.15,7
18135,2010-03-15 13:55:00,2010-03-15 13:55:00,1,0,Loyal,14,1,190.9,8
18144,2009-12-16 15:57:00,2009-12-16 15:57:00,1,1,Lost,102,1,597.5,8
18145,2009-12-08 12:30:00,2010-01-05 10:18:00,28,0,Lost,83,2,673.74,9
18148,2010-03-03 11:40:00,2010-03-03 11:40:00,1,0,Loyal,26,1,112.85000000000001,7
18149,2010-03-14 12:41:00,2010-03-14 12:41:00,1,0,Loyal,15,1,361.34000000000003,10
18151,2010-03-04 10:47:00,2010-03-04 10:47:00,1,0,Loyal,25,1,564.2,10
18152,2010-03-03 15:26:00,2010-03-03 15:26:00,1,0,Loyal,25,1,426.69,10
18153,2010-02-18 15:50:00,2010-02-18 15:50:00,1,0,Loyal,38,1,246.22,8
18162,2009-12-07 13:24:00,2009-12-07 13:24:00,1,1,Lost,112,1,371.51,7
18166,2010-03-26 12:26:00,2010-03-26 12:26:00,1,0,Loyal,3,1,175.5,9
18168,2009-12-03 17:29:00,2010-02-05 14:57:00,64,0,Loyal,52,3,769.63,11
18170,2010-01-08 14:10:00,2010-03-08 12:33:00,59,0,Loyal,21,3,874.0500000000001,13
18171,2010-01-05 10:46:00,2010-03-18 15:11:00,73,0,Loyal,11,2,607.75,13
18172,2009-12-11 09:58:00,2010-03-23 10:23:00,103,0,Champions,6,4,1926.01,15
18175,2010-02-02 10:25:00,2010-02-02 10:25:00,1,0,Loyal,55,1,176.1,6
18177,2009-12-15 18:57:00,2010-03-21 15:25:00,96,0,Loyal,7,2,554.5,12
18178,2010-02-18 14:25:00,2010-03-12 15:47:00,23,0,Loyal,16,2,1124.42,13
18179,2010-02-14 15:51:00,2010-02-14 15:51:00,1,0,Loyal,42,1,304.38,8
18181,2009-12-04 15:30:00,2009-12-04 15:30:00,1,1,Lost,114,1,298.99,6
18186,2009-12-17 10:22:00,2009-12-17 10:22:00,1,1,Lost,102,1,329.58,6
18187,2010-03-18 09:49:00,2010-03-18 09:49:00,1,0,Loyal,11,1,724.89,12
18188,2010-03-26 11:37:00,2010-03-26 11:37:00,1,0,Loyal,3,1,299.75,10
18189,2010-03-24 09:57:00,2010-03-24 09:57:00,1,0,Loyal,5,1,313.49,10
18190,2009-12-22 12:05:00,2010-01-29 14:37:00,39,0,Loyal,59,2,268.32000000000005,8
18194,2010-01-28 15:30:00,2010-01-28 15:30:00,1,0,Loyal,59,1,630.32,9
18196,2010-03-17 14:55:00,2010-03-17 14:55:00,1,0,Loyal,12,1,292.93,9
18199,2010-01-25 11:32:00,2010-01-25 11:32:00,1,0,Loyal,63,1,344.75,8
18201,2009-12-17 08:55:00,2009-12-17 08:55:00,1,1,Lost,102,1,447.53000000000003,7
18203,2009-12-08 13:19:00,2009-12-08 13:19:00,1,1,Lost,111,1,109.08,5
18212,2010-01-31 14:42:00,2010-01-31 14:42:00,1,0,Loyal,57,1,298.3,7
18215,2010-03-26 13:03:00,2010-03-26 13:03:00,1,0,Loyal,3,1,783.5500000000001,12
18218,2010-02-17 15:11:00,2010-02-17 15:11:00,1,0,Loyal,40,1,301.91999999999996,8
18219,2009-12-07 13:17:00,2010-03-25 15:14:00,109,0,Loyal,3,3,447.94,13
18220,2009-12-15 11:42:00,2009-12-15 11:42:00,1,1,Lost,104,1,253.64000000000001,6
18223,2009-12-04 12:20:00,2010-03-18 17:26:00,105,0,Champions,10,6,3854.34,15
18225,2009-12-04 16:52:00,2010-03-19 10:21:00,105,0,Loyal,10,3,1886.1599999999999,15
18226,2010-03-05 10:05:00,2010-03-05 10:05:00,1,0,Loyal,24,1,421.45,10
18229,2009-12-03 14:42:00,2010-01-19 13:33:00,47,0,Loyal,69,2,660.0,10
18231,2010-01-10 12:13:00,2010-03-28 14:32:00,78,0,Champions,1,8,1977.44,15
18242,2010-01-11 08:49:00,2010-01-11 08:49:00,1,0,Lost,77,1,326.54,6
18245,2010-03-08 15:26:00,2010-03-26 13:08:00,18,0,Loyal,3,2,497.91,12
18247,2010-03-18 15:52:00,2010-03-18 15:52:00,1,0,Loyal,10,1,186.0,9
18251,2009-12-22 12:01:00,2010-03-15 15:58:00,84,0,Champions,13,3,6110.49,14
18252,2009-12-18 16:13:00,2010-03-26 13:28:00,98,0,Loyal,3,4,836.92,14
18253,2010-03-07 12:38:00,2010-03-07 12:38:00,1,0,Loyal,22,1,317.88,9
18257,2010-02-18 16:20:00,2010-02-18 16:20:00,1,0,Loyal,38,1,360.38,9
18259,2009-12-08 08:38:00,2010-01-28 16:39:00,52,0,Loyal,59,2,662.7,10
18260,2009-12-15 13:50:00,2009-12-15 13:50:00,1,1,Lost,104,1,308.38,6
18267,2010-02-05 08:43:00,2010-02-05 08:43:00,1,0,Loyal,52,1,269.37,7
18268,2009-12-11 10:27:00,2010-02-25 10:06:00,76,0,Champions,32,4,1247.25,13
18271,2009-12-08 11:27:00,2009-12-08 11:27:00,1,1,Lost,111,1,192.54999999999998,5
18272,2010-03-04 12:53:00,2010-03-04 12:53:00,1,0,Loyal,25,1,635.0,11
18275,2009-12-08 16:23:00,2009-12-08 16:23:00,1,1,Lost,110,1,372.64,7
18276,2009-12-10 17:14:00,2009-12-10 17:14:00,1,1,Lost,108,1,218.05,6
18283,2010-02-19 17:16:00,2010-03-28 13:21:00,37,0,Loyal,1,3,332.02,12
18285,2010-02-17 10:24:00,2010-02-17 10:24:00,1,0,Loyal,40,1,427.0,9
18286,2009-12-16 10:45:00,2009-12-16 10:45:00,1,1,Lost,103,1,462.95,7
