CustomerID,recency,frequency,monetary,monetary_log,frequency_log,r_score,f_score,m_score,rfm_score,cluster,segment,bayesian_churn_prob
18220,104,1,253.64000000000001,5.539850782973837,0.6931471805599453,1,3,2,6,0,Lost,0.5
18223,10,6,3854.34,8.257214479254854,1.9459101490553132,5,5,5,15,3,Champions,0.25
18225,10,3,1886.1599999999999,7.54282833244705,1.3862943611198906,5,5,5,15,1,Loyal,0.5
18226,24,1,421.45,6.046071096598854,0.6931471805599453,4,3,3,10,2,Loyal,0.5
18229,69,2,660.0,6.493753839851687,1.0986122886681096,2,4,4,10,1,Loyal,0.5
18231,1,8,1977.44,7.590063934361088,2.1972245773362196,5,5,5,15,3,Champions,0.5
18242,77,1,326.54,5.791610185021721,0.6931471805599453,1,3,2,6,0,Lost,0.5
18245,3,2,497.91,6.212425718763125,1.0986122886681096,5,4,3,12,1,Loyal,0.5
18247,10,1,186.0,5.231108616854587,0.6931471805599453,5,3,1,9,2,Loyal,0.5
18251,13,3,6110.49,8.717925884956468,1.3862943611198906,4,5,5,14,3,Champions,0.5
18252,3,4,836.92,6.730922630531177,1.6094379124341003,5,5,4,14,1,Loyal,0.5
18253,22,1,317.88,5.7648148564644845,0.6931471805599453,4,3,2,9,2,Loyal,0.5
18257,38,1,360.38,5.889930036283685,0.6931471805599453,3,3,3,9,2,Loyal,0.5
18259,59,2,662.7,6.497830240151879,1.0986122886681096,2,4,4,10,1,Loyal,0.5
18260,104,1,308.38,5.734570294808519,0.6931471805599453,1,3,2,6,0,Lost,0.5
18267,52,1,269.37,5.599791391268202,0.6931471805599453,2,3,2,7,2,Loyal,0.5
18268,32,4,1247.25,7.129497849380718,1.6094379124341003,3,5,5,13,3,Champions,0.375
18271,111,1,192.54999999999998,5.265535877023657,0.6931471805599453,1,3,1,5,0,Lost,0.5
18272,25,1,635.0,6.455198563340122,0.6931471805599453,4,3,4,11,2,Loyal,0.5
18275,110,1,372.64,5.923292767004648,0.6931471805599453,1,3,3,7,0,Lost,0.5
18276,108,1,218.05,5.3893000142599075,0.6931471805599453,1,3,2,6,0,Lost,0.5
18283,1,3,332.02,5.808202548236971,1.3862943611198906,5,5,2,12,1,Loyal,0.5
18285,40,1,427.0,6.059123195581797,0.6931471805599453,3,3,3,9,2,Loyal,0.5
18286,103,1,462.95,6.139776787799188,0.6931471805599453,1,3,3,7,0,Lost,0.5
